Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,5.430000,5.500000,5.350000,5.370000,5.370000,22983200
2019-08-02,5.400000,5.420000,5.330000,5.400000,5.400000,17603800
2019-08-05,5.330000,5.350000,5.250000,5.290000,5.290000,18350900
2019-08-06,5.360000,5.380000,5.320000,5.350000,5.350000,19943200
2019-08-07,5.260000,5.330000,5.230000,5.320000,5.320000,26352300
2019-08-08,5.380000,5.420000,5.380000,5.400000,5.400000,13819000
2019-08-09,5.400000,5.450000,5.360000,5.410000,5.410000,22235300
2019-08-12,5.380000,5.380000,5.290000,5.310000,5.310000,12434600
2019-08-13,5.260000,5.390000,5.250000,5.330000,5.330000,20177900
2019-08-14,5.220000,5.220000,5.110000,5.120000,5.120000,25831900
2019-08-15,5.070000,5.100000,5.030000,5.060000,5.060000,18896300
2019-08-16,5.130000,5.170000,5.100000,5.170000,5.170000,11737100
2019-08-19,5.250000,5.250000,5.210000,5.230000,5.230000,8695600
2019-08-20,5.170000,5.190000,5.140000,5.150000,5.150000,10448200
2019-08-21,5.200000,5.210000,5.160000,5.170000,5.170000,7978500
2019-08-22,5.150000,5.180000,5.050000,5.070000,5.070000,25989700
2019-08-23,5.050000,5.100000,5.000000,5.010000,5.010000,24543800
2019-08-26,5.020000,5.030000,4.980000,5.000000,5.000000,10257400
2019-08-27,5.010000,5.020000,4.910000,4.940000,4.940000,19466000
2019-08-28,4.870000,4.930000,4.860000,4.890000,4.890000,17065200
2019-08-29,4.900000,4.950000,4.900000,4.920000,4.920000,11566500
2019-08-30,4.970000,4.980000,4.940000,4.960000,4.960000,9925300
2019-09-03,4.890000,4.920000,4.840000,4.870000,4.870000,19577600
2019-09-04,4.910000,4.930000,4.900000,4.910000,4.910000,9914900
2019-09-05,4.980000,5.000000,4.950000,4.970000,4.970000,14572300
2019-09-06,5.010000,5.050000,4.980000,5.010000,5.010000,11933600
2019-09-09,5.030000,5.030000,4.990000,5.020000,5.020000,11863700
2019-09-10,5.030000,5.120000,5.000000,5.100000,5.100000,18800600
