Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,4.020000,4.060000,3.780000,3.840000,3.840000,5596500
2019-08-02,3.830000,3.890000,3.750000,3.780000,3.780000,3594700
2019-08-05,3.720000,3.750000,3.580000,3.710000,3.710000,5681800
2019-08-06,3.730000,3.820000,3.630000,3.810000,3.810000,5157400
2019-08-07,3.740000,3.850000,3.660000,3.810000,3.810000,5856100
2019-08-08,3.840000,3.910000,3.770000,3.890000,3.890000,2306700
2019-08-09,3.830000,3.860000,3.590000,3.590000,3.590000,3079400
2019-08-12,3.580000,3.620000,3.440000,3.510000,3.510000,2677600
2019-08-13,3.480000,3.760000,3.470000,3.470000,3.470000,4504500
2019-08-14,3.390000,3.420000,3.190000,3.320000,3.320000,6081900
2019-08-15,3.320000,3.410000,3.150000,3.210000,3.210000,5888400
2019-08-16,3.250000,3.360000,3.210000,3.320000,3.320000,3130700
2019-08-19,3.370000,3.470000,3.340000,3.380000,3.380000,2887500
2019-08-20,3.350000,3.460000,3.280000,3.420000,3.420000,4260000
2019-08-21,3.500000,3.620000,3.440000,3.540000,3.540000,5910900
2019-08-22,3.970000,4.250000,3.720000,3.870000,3.870000,29177300
2019-08-23,3.840000,3.900000,3.560000,3.650000,3.650000,8660900
2019-08-26,3.720000,4.040000,3.650000,3.820000,3.820000,10319400
2019-08-27,3.870000,3.930000,3.680000,3.700000,3.700000,5701000
2019-08-28,3.700000,3.970000,3.670000,3.880000,3.880000,6439200
2019-08-29,3.930000,4.290000,3.750000,4.230000,4.230000,13363500
2019-08-30,4.260000,4.360000,3.920000,3.970000,3.970000,10634600
2019-09-03,3.970000,4.070000,3.660000,3.810000,3.810000,9044400
2019-09-04,3.880000,4.000000,3.850000,3.980000,3.980000,4227100
2019-09-05,4.080000,4.240000,4.070000,4.230000,4.230000,6892000
2019-09-06,4.240000,4.360000,4.140000,4.310000,4.310000,6701500
2019-09-09,4.350000,4.920000,4.350000,4.760000,4.760000,14578800
2019-09-10,4.870000,5.100000,4.510000,5.090000,5.090000,16659200
