Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01,5.250000,5.590000,5.210000,5.580000,5.580000,6654800
2020-09-02,5.650000,5.660000,5.410000,5.520000,5.520000,5100100
2020-09-03,5.430000,5.440000,5.130000,5.180000,5.180000,5338800
2020-09-04,5.070000,5.200000,4.870000,5.110000,5.110000,5839600
2020-09-08,4.940000,5.100000,4.910000,4.930000,4.930000,3747400
2020-09-09,5.030000,5.060000,4.910000,4.920000,4.920000,3597600
2020-09-10,4.960000,4.980000,4.790000,4.800000,4.800000,3545900
2020-09-11,4.860000,4.870000,4.680000,4.750000,4.750000,3690600
2020-09-14,4.800000,4.910000,4.780000,4.820000,4.820000,3552400
2020-09-15,4.880000,4.890000,4.790000,4.810000,4.810000,2491000
2020-09-16,4.840000,4.860000,4.730000,4.730000,4.730000,3158600
2020-09-17,4.700000,4.730000,4.600000,4.730000,4.730000,3696400
2020-09-18,4.760000,4.890000,4.680000,4.860000,4.860000,4055400
2020-09-21,4.780000,4.810000,4.670000,4.760000,4.760000,3244900
2020-09-22,4.870000,4.950000,4.770000,4.940000,4.940000,3316700
2020-09-23,4.930000,4.970000,4.770000,4.800000,4.800000,4556100
2020-09-24,5.170000,5.340000,4.710000,4.750000,4.750000,17292800
2020-09-25,4.810000,4.880000,4.680000,4.770000,4.770000,5590800
2020-09-28,4.880000,4.880000,4.600000,4.610000,4.610000,7265700
2020-09-29,4.630000,4.690000,4.490000,4.630000,4.630000,5843900
2020-09-30,4.650000,4.760000,4.580000,4.590000,4.590000,3808500
2020-10-01,4.590000,4.640000,4.520000,4.580000,4.580000,4971200
2020-10-02,4.490000,4.500000,4.370000,4.440000,4.440000,6539300
2020-10-05,4.460000,4.510000,4.430000,4.500000,4.500000,3106300
2020-10-06,4.530000,4.680000,4.510000,4.550000,4.550000,3966000
2020-10-07,4.600000,4.640000,4.520000,4.570000,4.570000,2166900
2020-10-08,4.600000,4.640000,4.540000,4.600000,4.600000,2154100
2020-10-09,4.620000,4.740000,4.610000,4.730000,4.730000,2618200
2020-10-12,4.750000,4.830000,4.740000,4.750000,4.750000,2268300
2020-10-13,4.750000,5.230000,4.750000,5.140000,5.140000,10691100
2020-10-14,5.150000,5.250000,5.020000,5.080000,5.080000,5209400
2020-10-15,4.980000,5.170000,4.970000,5.160000,5.160000,4452600
2020-10-16,5.200000,5.210000,4.970000,4.980000,4.980000,5982500
2020-10-19,5.050000,5.210000,5.010000,5.190000,5.190000,4816400
